caseid,age,childrern_number,level_of_education,first_language,health,marital_status,birth_country,born_parents,unable_to_play_rent,number_of_unions,more_than_one_job,work_hours_per_week,incmc
10737,60.1,0,2,2,5,5,1,3,2,3,7,NA,4
13557,64.8,0,4,2,5,5,1,1,2,3,7,NA,3
17779,40.3,1,1,1,1,1,1,1,3,3,2,20,12
15933,29.4,0,1,2,1,5,1,1,2,1,2,37.5,10
7,44.3,0,2,3,3,5,1,1,2,1,7,NA,3
20303,64.6,4,2,2,2,3,1,1,2,1,2,28,7
21060,44.1,2,2,3,2,1,2,1,2,1,2,40,8
15570,61.7,1,1,2,1,3,1,1,2,1,2,45,11
20825,56.4,3,1,3,3,1,2,1,2,1,2,37,10
11946,32.8,0,1,2,1,1,1,1,2,1,2,55,10
5786,30.8,2,1,1,1,1,1,1,2,1,2,40,NA
7498,30.6,0,1,2,3,5,2,1,2,2,2,40,10
18126,79.6,3,3,1,1,4,1,1,2,1,7,NA,9
3146,59.1,0,1,2,1,5,1,1,2,1,2,10,5
20530,44.5,0,1,3,1,1,2,1,3,1,2,17,6
19081,72.2,7,2,2,5,4,1,1,2,2,7,NA,4
21969,80,6,3,2,3,1,1,1,2,1,7,NA,NA
8179,59.8,4,1,2,1,4,1,1,2,2,2,60,12
2395,26,0,5,2,3,5,1,1,2,0,7,NA,12
5666,56.3,2,2,2,2,3,1,1,2,2,2,40,7
7135,50.5,3,2,2,2,3,1,1,2,1,2,40,6
14045,56.3,1,5,2,3,1,1,1,2,1,7,NA,1
16126,19.3,0,3,2,1,5,1,1,2,0,1,1.5,2
6909,69.9,2,5,2,1,1,1,1,2,1,7,NA,6
21460,51.2,2,1,2,1,5,1,2,2,3,2,40,9
4987,73.3,2,3,2,2,2,1,1,2,2,2,25,5
2148,31.3,2,2,2,4,5,1,1,2,1,7,NA,4
19,15,0,5,2,2,5,1,3,7,0,7,NA,1
10500,52.9,2,3,2,3,5,1,1,2,3,2,38,7
14752,62.8,2,2,2,4,1,1,1,2,2,7,NA,9
19227,55.5,2,2,2,1,1,1,1,2,1,2,37.5,9
22114,31.3,4,3,2,3,1,1,1,2,1,7,NA,3
7473,76.4,4,3,2,4,4,1,1,2,1,7,NA,7
21555,59.6,3,1,2,2,3,1,1,2,2,7,NA,10
8412,18.6,0,2,2,1,5,1,1,2,0,2,17.5,4
17192,46.7,0,2,4,1,5,1,1,2,2,2,45,11
10723,37.5,3,3,1,1,5,1,1,2,2,2,40,9
17455,31.4,0,1,2,1,5,1,1,2,1,1,60,12
5333,37.6,2,1,3,1,1,2,1,2,1,7,NA,8
19425,64.9,2,3,2,3,1,1,1,2,2,7,NA,3
4039,53.3,3,5,2,1,3,1,1,2,4,7,NA,5
14032,61.9,0,1,2,2,5,1,1,2,0,7,NA,8
11358,80,2,4,2,3,4,1,1,2,1,7,NA,5
19001,61.7,4,4,2,3,4,1,1,2,1,7,NA,7
9439,23.5,0,3,2,1,5,1,1,2,0,1,20,6
6219,40.9,1,1,2,1,1,1,1,2,2,2,38,10
13720,54.4,2,1,2,2,1,1,1,3,1,2,40,11
724,55.2,1,4,2,2,3,1,1,3,2,2,40,7
825,51.1,2,1,2,3,1,1,1,3,1,2,40,10
14612,60.8,2,4,2,2,4,1,1,2,3,7,NA,5
10805,30.4,1,1,2,3,1,1,1,2,1,1,40,10
5042,32.8,2,1,2,1,5,1,1,3,1,2,28,8
20314,35.5,2,2,2,2,5,1,1,2,1,2,36,10
11984,63.5,2,2,2,2,4,1,1,3,3,7,NA,8
5898,70.3,3,5,2,3,1,1,1,2,1,7,NA,3
12553,66.5,2,5,2,3,4,1,1,2,1,7,NA,NA
11249,73.3,3,2,2,2,3,1,1,2,1,7,NA,10
15273,54.8,2,4,1,4,5,1,1,2,1,2,40,7
3794,48.8,2,2,2,3,3,1,3,2,2,2,60,12
17712,60.3,2,2,2,3,1,1,1,3,1,2,24,7
16147,53.3,2,4,2,2,3,1,1,2,2,2,40,6
6431,57.3,0,4,2,3,2,1,1,2,2,2,32,6
4339,30.2,0,2,2,3,5,1,1,2,1,7,NA,6
7092,68.3,3,3,2,1,1,1,3,2,1,2,21,7
13152,39.7,3,2,2,1,5,1,1,2,1,2,55,8
22020,36.8,2,2,2,3,5,1,1,2,2,2,40,7
717,39.9,3,2,2,4,3,1,1,2,2,2,37.5,10
1065,77.2,2,3,2,3,4,1,1,2,1,7,NA,6
18782,70.5,2,5,2,4,3,1,1,2,1,7,NA,4
3655,57.6,3,3,2,3,1,1,1,2,3,2,40,9
5794,42.1,2,4,2,1,5,1,1,2,1,2,40,10
14620,52.3,2,2,2,3,1,1,1,2,1,2,32,7
8863,71.4,4,2,4,2,3,1,1,2,1,7,NA,4
22028,65.7,0,4,2,1,1,1,1,3,1,7,NA,3
17530,46.6,3,2,2,2,1,1,1,2,2,2,29,8
18125,71.6,0,5,2,1,5,1,1,2,0,7,NA,6
19175,65.1,0,2,2,3,3,1,1,2,1,7,NA,8
9510,37.5,2,2,2,3,5,1,1,2,1,2,40,6
5690,66.6,3,2,2,4,3,1,1,2,1,7,NA,6
8458,80,3,5,2,3,1,1,1,2,1,7,NA,3
1406,39.2,1,1,3,1,1,2,1,2,2,2,40,8
13064,66.2,4,5,2,3,3,1,1,2,1,7,NA,5
11595,55.5,4,4,2,2,1,1,1,2,2,2,38,10
18700,65.8,4,2,2,3,4,1,1,2,1,7,NA,6
21419,32.8,0,1,2,1,1,1,1,2,1,2,42,12
21724,51.4,3,1,2,1,3,1,1,2,2,2,35,10
2223,23.3,0,3,2,3,5,1,1,2,0,2,40,3
8977,33.6,0,3,1,2,5,1,1,2,1,2,45,7
10392,61.2,1,2,2,2,3,1,1,2,1,2,35,7
4418,25.4,0,1,2,2,5,1,1,2,1,2,35,8
9364,46.3,3,1,2,5,5,1,1,2,2,7,NA,NA
20200,31,0,1,2,2,5,1,1,2,2,2,35,9
552,44.1,3,2,2,2,1,1,1,2,1,1,42,NA
18271,44.3,0,4,2,3,5,1,1,2,1,7,NA,5
13695,20.3,0,2,2,2,5,1,1,3,0,2,32.5,5
22304,72.1,4,4,2,2,3,1,1,2,1,7,NA,NA
20666,56.1,2,4,2,1,1,1,1,3,1,2,25,5
17999,24.6,0,2,2,1,5,1,1,2,1,2,8,4
241,20.8,0,3,2,1,5,1,1,2,0,2,15,6
6798,68.3,2,1,2,2,1,1,1,2,1,7,NA,6
5410,32.7,0,2,1,4,1,1,1,2,1,7,NA,7
12373,22,0,2,2,1,5,1,1,2,1,7,NA,4
7682,62.8,2,2,2,2,1,1,1,2,1,7,NA,4
8293,73.1,2,5,2,3,1,1,1,2,1,7,NA,NA
9773,71.2,2,5,2,3,3,1,1,2,2,7,NA,7
14828,44,3,5,2,3,5,1,1,2,1,2,40,10
9541,60.5,3,2,2,1,3,1,1,2,1,2,45,NA
17898,31.6,1,5,2,4,5,1,1,2,4,2,25,4
6462,28.8,0,2,2,1,5,1,1,2,1,2,40,7
16956,31.8,1,2,2,4,5,1,1,2,2,7,NA,1
19192,60.8,0,5,2,1,5,1,1,2,1,7,NA,6
7010,66.5,4,5,2,4,1,1,1,3,1,7,NA,NA
3029,45.4,3,2,2,2,1,1,1,3,1,2,35,7
4287,60.8,2,4,2,2,2,1,1,2,1,7,NA,5
7877,53.4,2,1,2,1,3,1,1,2,1,2,50,8
6821,54.8,2,1,2,1,3,1,1,2,2,2,50,8
6469,19.7,3,3,2,5,5,2,3,1,1,1,75,4
19824,58.8,0,1,2,2,5,1,1,2,1,2,40,9
1982,79.1,7,5,2,2,4,1,1,2,1,7,NA,4
5745,80,7,5,2,3,4,1,1,2,1,7,NA,4
1389,61.7,2,4,2,3,3,1,1,2,3,7,NA,6
9989,49.8,2,5,2,3,1,1,1,3,1,7,NA,1
18239,31.1,2,2,2,1,5,1,1,2,1,2,35,8
9536,37.2,3,2,2,2,1,1,1,2,1,2,30,10
21989,40.6,2,2,2,3,5,1,1,2,3,2,NA,6
8569,15.3,0,5,2,2,5,1,1,7,0,7,NA,2
13223,34,2,1,2,1,1,1,1,2,1,2,50,12
13850,40,2,2,2,3,5,1,1,2,3,2,35,5
21908,36.8,2,2,2,2,5,1,1,2,2,2,46,9
625,52.4,1,5,2,2,5,1,1,3,1,7,NA,6
14131,72,3,5,2,3,1,1,1,3,1,2,35,4
18754,25.5,0,4,2,1,5,1,1,2,0,2,55,7
13795,48.6,2,4,1,3,1,1,1,2,1,2,30,6
18144,80,3,5,2,3,4,1,1,3,1,7,NA,5
45,67.7,4,5,2,3,4,1,1,2,1,7,NA,8
5263,26.5,0,5,2,1,5,1,1,2,1,2,35,6
22417,60.5,2,2,2,4,2,1,1,1,3,7,NA,3
5712,49.4,0,3,2,4,2,1,1,2,2,7,NA,NA
16874,20.7,0,3,2,3,5,1,1,2,0,2,7,3
18274,51.4,3,4,2,3,3,1,1,2,1,2,40,7
2975,39.6,2,2,2,2,5,1,1,2,1,2,37,9
18054,54.9,0,2,2,2,4,1,1,2,2,2,40,9
19029,23.6,1,2,2,1,5,1,1,2,2,2,32,6
21860,56,3,5,2,3,1,1,1,1,1,7,NA,7
5132,80,0,5,2,4,5,1,1,2,0,7,NA,NA
2246,46.4,3,3,2,1,5,1,1,2,4,2,40,11
13398,72.5,2,5,2,3,4,1,1,2,1,7,NA,5
1299,57.2,1,4,2,1,1,1,1,2,1,7,NA,7
3960,51.3,2,2,2,3,1,1,1,2,1,7,NA,3
12014,69.2,0,5,2,3,5,1,1,2,0,7,NA,5
9377,15.3,0,5,2,2,5,1,1,7,0,7,NA,1
19076,70.9,3,5,2,4,4,1,1,2,1,7,NA,4
11834,50.7,0,1,2,1,5,1,1,2,0,2,35,10
11336,80,3,5,2,3,1,1,1,2,1,7,NA,NA
5084,30.4,0,1,2,2,5,1,1,2,1,2,60,12
16069,49.7,4,5,2,3,1,1,1,2,1,2,10,3
5535,60,4,4,2,3,3,1,1,2,2,2,10,4
21905,77.2,3,4,2,3,3,1,1,2,2,7,NA,6
5407,44.3,0,5,2,1,5,1,1,2,2,2,40,6
11366,57.1,1,1,2,1,3,1,1,2,3,7,NA,7
19041,57.3,1,2,2,3,3,1,1,1,2,2,40,8
17300,45,0,4,2,3,1,1,1,2,1,2,44,7
1395,28.8,1,1,2,1,5,1,1,2,1,7,NA,6
21207,64.3,5,1,2,1,3,1,1,2,4,2,48,9
4161,62.1,2,4,2,4,3,1,1,2,2,7,NA,4
210,26.1,0,1,2,2,5,1,1,2,1,2,35,8
3613,41.2,0,1,2,2,5,1,1,2,1,2,37.5,11
1755,20.3,0,3,2,1,5,1,1,2,0,7,NA,2
16019,46.6,1,2,2,3,5,1,1,2,1,8,40,5
21940,57.5,4,4,2,3,1,1,1,2,1,2,30,NA
12621,51.8,2,1,2,3,1,1,1,2,1,2,60,11
4699,32.5,3,1,2,1,5,1,1,2,1,2,45,12
17543,40.8,2,4,2,1,5,1,1,2,2,7,NA,10
15993,76.8,6,9,2,5,4,1,2,2,2,7,NA,4
20223,51.8,4,2,2,2,1,1,1,2,1,2,48,12
5068,50.9,0,4,2,4,5,1,1,2,0,2,48,6
5746,60.3,3,3,2,2,1,1,1,3,1,2,15,4
14217,61.3,2,2,2,1,1,1,1,2,1,7,NA,6
20360,80,6,5,2,2,1,1,1,2,1,7,NA,4
13083,55.8,3,4,2,1,3,1,1,2,2,2,30,5
13488,61.8,0,5,3,1,5,1,1,2,1,7,NA,6
12339,58.7,2,5,2,2,1,1,1,2,1,2,40,6
11929,17.5,0,4,2,3,5,2,1,7,0,7,NA,2
6003,80,1,5,2,4,4,1,1,2,1,7,NA,6
16096,50.3,0,2,2,3,5,1,1,2,0,2,57.5,6
21408,80,7,5,2,9,1,1,1,2,1,7,NA,NA
6487,69.3,2,5,2,4,2,1,1,2,1,7,NA,5
1022,29.4,1,1,2,1,1,2,1,2,2,2,35,8
9725,44.8,1,3,2,5,5,1,1,2,2,2,43,7
9003,64.6,3,2,2,2,1,1,1,2,1,7,NA,NA
5484,45.7,1,2,2,2,5,1,1,2,0,2,35,6
1787,16.5,0,5,2,2,5,1,1,7,0,7,NA,2
8592,18.8,0,3,2,2,5,1,1,2,0,2,10,4
10033,39.3,4,4,2,2,5,1,1,2,2,2,37.5,9
3516,18.9,0,3,2,2,5,1,1,2,0,2,12,3
1610,56.4,2,5,2,3,1,1,1,3,1,2,50,4
6961,72.4,4,5,2,4,1,1,1,3,1,7,NA,4
436,61.3,2,4,2,2,1,1,1,2,2,7,NA,6
18543,49.2,2,3,2,3,1,1,1,2,1,2,60,12
4078,57,3,2,2,3,1,1,1,3,1,2,37.3,10
21823,80,3,5,1,5,3,1,1,3,1,7,NA,4
9045,42.9,0,1,2,2,3,1,1,2,2,2,50,10
2702,61.9,2,1,2,1,4,1,1,2,2,7,NA,7
6124,61.5,2,1,2,2,1,1,1,2,4,7,NA,8
21914,64.4,1,5,2,3,1,1,1,3,1,7,NA,2
10821,56.5,2,2,2,2,1,1,3,2,1,2,16,3
14983,51.1,0,4,2,1,5,1,1,2,1,2,35,7
10615,58.9,2,3,2,1,1,1,2,2,2,7,NA,6
19716,61.3,1,1,2,4,1,1,1,2,1,7,NA,6
14174,56.9,2,1,2,2,1,1,1,2,1,2,30,12
1085,79.7,4,3,2,2,1,1,1,3,1,7,NA,10
14221,25.8,0,2,1,2,1,1,1,2,1,2,45,7
3297,53.5,0,8,NA,8,5,8,1,2,0,8,NA,NA
19735,68.8,3,5,2,5,1,1,1,2,1,7,NA,6
21614,61.9,0,5,2,4,5,1,1,2,2,2,20,6
450,74.9,4,5,2,3,3,1,1,2,1,7,NA,4
20439,72.8,0,5,2,3,5,1,9,2,0,7,NA,4
10857,42.3,2,5,2,2,5,1,1,2,1,7,NA,7
2072,80,2,2,2,2,1,1,1,2,1,7,NA,6
12249,63.8,0,2,2,4,1,1,1,2,1,7,NA,2
7526,57.8,2,1,2,3,1,1,1,2,1,2,32,10
8514,62.6,3,5,2,3,1,1,1,2,1,7,NA,3
21593,77.8,0,4,2,2,1,1,1,2,1,7,NA,8
18428,66.7,3,2,2,2,1,1,1,2,1,7,NA,6
8539,35.3,1,2,2,2,5,1,1,2,2,2,35,8
19724,35.3,2,2,2,1,1,1,1,2,1,2,30,12
6123,23.2,2,5,2,4,5,1,1,2,3,7,NA,4
253,59.9,2,5,2,3,3,1,1,2,1,2,24,5
615,20.7,0,5,2,4,5,1,1,2,1,7,NA,4
17156,28.3,3,4,2,2,1,1,1,1,4,2,35,4
3743,46,2,1,2,4,5,1,1,3,1,2,35,8
9172,80,0,4,2,2,5,1,1,2,0,7,NA,7
3980,59.6,4,5,2,3,1,1,1,2,2,2,40,8
8867,36.6,1,2,2,4,5,1,1,2,3,2,60,9
11397,66.6,3,5,2,1,3,1,1,2,1,7,NA,6
11483,36.9,1,3,2,3,5,1,1,2,1,2,40,10
13191,35.2,3,3,2,5,5,1,1,2,4,7,NA,4
4678,35.4,2,4,1,2,1,1,1,2,2,2,30,6
14150,22.9,0,2,2,2,5,1,1,2,1,2,10,3
6691,36.7,1,1,2,2,5,1,1,2,1,2,40,8
18022,61.6,2,1,2,1,1,1,1,2,1,7,NA,7
11664,55.9,1,3,2,3,1,1,1,2,1,2,36.3,7
8558,53.3,3,2,2,2,3,1,1,2,2,2,50,4
15735,71,1,4,2,3,4,1,1,2,1,2,20,5
15457,52.3,3,2,1,4,1,1,1,2,1,7,NA,1
15692,67,3,5,2,3,1,1,1,3,1,2,42.5,8
10841,38.5,2,1,2,2,1,1,1,2,2,2,45,12
355,68.6,3,4,2,3,1,1,1,2,1,7,NA,7
8212,59.5,2,5,2,2,4,1,1,2,2,2,15,5
13433,31.8,1,2,2,2,1,1,1,2,2,2,70,6
22311,18.1,0,4,2,1,5,1,1,2,0,2,4,2
14360,28.2,2,5,2,2,5,1,1,2,1,2,28,5
14662,48.4,3,5,2,4,5,1,1,2,3,7,NA,4
21863,27.7,0,5,4,3,5,1,1,2,1,2,40,7
5080,34.1,2,2,2,2,5,1,1,2,2,2,40,10
11273,28.5,2,2,2,1,5,1,1,2,2,2,40,8
3409,35.1,2,2,2,2,1,1,1,2,1,2,40,10
2572,18.9,0,3,2,2,5,1,1,2,0,7,NA,1
13392,34.6,2,1,2,1,5,1,1,2,2,2,35,11
9864,36.3,1,2,2,2,5,1,1,2,1,2,50,8
16203,63.8,2,3,1,5,4,1,1,2,1,7,NA,4
12276,55.3,2,1,2,4,1,1,1,2,2,2,32,NA
19442,29.4,0,2,2,1,5,1,3,1,0,2,24,5
1152,39.8,2,1,2,2,1,1,1,2,1,1,3,6
1838,30.9,1,1,2,3,5,1,2,2,1,2,30,8
11090,64.9,3,4,2,2,1,1,1,2,1,7,NA,2
7314,62.2,3,3,2,5,4,1,2,2,1,7,NA,5
105,80,0,5,2,4,5,1,1,2,0,7,NA,5
8653,50.1,0,2,2,1,5,1,1,2,3,2,24,6
1203,68.8,2,2,2,2,3,1,1,2,2,7,NA,6
18382,69.8,4,5,2,4,2,1,1,2,1,7,NA,4
12888,31.3,2,2,2,2,5,1,1,2,1,2,40,7
14273,80,7,5,2,4,4,1,1,2,1,7,NA,NA
7265,62.8,3,3,2,1,3,1,1,2,1,7,NA,7
14704,62.4,3,1,2,1,1,1,1,2,2,7,NA,8
16404,58.6,2,5,2,2,1,1,1,2,1,2,40,8
9745,45.1,2,5,2,3,3,1,1,2,1,2,57.5,11
11990,69.8,3,5,2,4,1,1,1,2,1,7,NA,NA
6885,52.1,3,4,2,2,3,1,1,3,1,2,40,9
5593,28.6,1,2,2,3,5,1,1,2,1,2,55,8
21064,73.3,0,5,2,2,5,1,1,2,2,2,22,6
20965,74.7,2,5,2,3,4,1,1,2,1,7,NA,5
21306,68.5,4,5,2,5,3,1,1,2,1,7,NA,NA
11135,44.9,1,2,2,4,1,1,1,2,1,2,1,4
12021,60.3,2,5,2,3,1,1,1,3,1,7,NA,1
18845,80,2,5,2,3,1,1,1,3,1,7,NA,NA
16315,51.2,1,4,2,2,3,1,1,2,1,2,38.5,9
21573,63.2,3,3,2,2,3,1,1,2,3,7,NA,10
12897,51.4,2,3,2,1,5,1,1,3,2,2,40,8
7803,67.6,0,5,2,5,1,1,1,3,1,7,NA,6
1584,35.6,1,2,2,3,1,1,1,2,2,2,40,7
4326,58.9,2,5,2,3,1,1,1,3,2,7,NA,1
2390,33.7,2,2,2,5,5,1,1,2,2,2,30,7
1644,58.8,3,1,2,1,1,1,1,2,4,7,NA,6
9500,64.7,2,5,2,5,3,1,2,2,3,7,NA,NA
535,33.3,5,2,3,3,5,1,1,1,2,2,38.5,7
20050,57.7,2,5,2,4,3,1,1,2,4,7,NA,6
19208,37.6,1,2,2,3,5,1,1,2,1,2,35,8
18816,35,3,4,2,1,5,1,1,2,1,2,40,7
20339,62.7,3,5,2,3,3,1,1,2,1,7,NA,3
16191,60.3,1,1,2,2,1,1,1,3,1,2,30,6
1007,44.9,1,3,2,2,5,1,1,2,2,2,34.5,8
14390,32.6,2,2,2,1,5,1,1,2,1,2,70,NA
6774,19.4,0,5,2,3,5,1,1,2,0,2,30,5
11777,53.7,0,5,2,3,5,1,1,3,0,2,25,6
8883,62.7,2,5,2,1,4,1,1,1,1,7,NA,7
19578,43.6,2,2,2,3,3,1,1,2,1,2,32.5,7
3268,53.4,0,2,2,3,3,1,1,2,2,2,40,10
12620,41.7,3,2,2,1,3,1,1,2,1,2,45,4
16687,36.2,2,2,2,3,1,1,1,2,1,2,50,NA
14137,19.3,0,5,2,4,5,1,1,2,0,7,NA,1
14243,58,0,4,2,1,1,1,1,2,2,7,NA,5
11835,40.1,0,2,2,1,5,1,2,2,0,2,40,7
18990,63.2,1,5,4,3,5,1,1,2,0,7,NA,6
18398,35.8,2,2,2,4,5,1,1,2,2,1,65,7
9841,61.7,0,1,2,2,1,1,1,2,1,7,NA,8
9817,74.7,2,5,2,2,1,1,1,3,1,7,NA,5
6557,74.9,0,5,2,3,1,1,1,2,1,7,NA,5
21169,55.4,2,5,2,3,3,1,1,2,1,2,6.5,3
15402,41.5,0,1,2,1,5,1,1,2,0,2,37.5,10
19691,55.4,1,5,2,2,5,1,1,2,1,2,32,5
2524,75.9,2,5,2,1,1,1,1,2,1,7,NA,NA
8890,60.1,2,2,2,2,1,1,1,2,1,2,8,7
14073,68.2,3,5,2,2,1,1,1,3,1,7,NA,4
17699,50.6,1,5,2,3,1,1,3,2,2,2,40,NA
1747,46.3,2,4,2,3,5,1,1,3,1,7,NA,7
10165,54.1,0,3,2,2,5,1,1,2,0,7,NA,4
8709,27,1,5,2,3,5,1,1,2,1,2,36,7
4048,69,2,5,2,3,1,1,1,2,1,7,NA,6
17920,23.1,0,1,2,2,5,1,1,2,0,7,NA,3
11393,40.5,2,5,2,1,1,1,1,2,2,2,45,7
10775,62.7,2,5,2,3,3,1,1,2,1,7,NA,3
8153,35.8,3,2,2,2,1,1,1,2,1,2,40,10
14941,69.6,0,2,2,1,5,1,1,2,0,7,NA,4
19907,64.3,2,5,2,1,4,1,1,2,1,7,NA,4
5679,27.3,0,1,2,1,5,1,1,2,1,2,37.3,10
14621,33.8,0,2,2,3,5,1,1,2,0,2,60,6
1256,39.9,2,1,2,1,5,1,1,1,2,2,37.5,10
6346,51.5,1,5,2,5,5,1,1,2,1,7,NA,NA
5268,68.8,1,5,2,2,5,1,1,2,0,7,NA,NA
555,42.4,1,2,1,1,5,2,1,2,1,2,37.5,10
19827,52.3,2,2,1,3,5,1,1,2,1,7,NA,8
18101,73.4,0,5,2,4,5,1,1,2,1,7,NA,5
339,56.1,1,1,2,3,3,1,1,2,1,7,NA,9
21065,46.7,1,2,2,3,3,1,1,2,2,2,20,7
21575,49.3,2,2,2,1,1,1,1,2,1,2,50,12
3865,35.3,2,2,2,3,2,1,1,2,2,2,36.3,7
3914,32.1,2,2,2,3,5,1,1,2,1,2,36.3,7
6966,60.5,3,4,2,3,3,1,1,2,3,7,NA,NA
17012,60.7,2,5,2,3,1,1,1,2,1,7,NA,1
5741,38.9,5,1,2,3,5,1,1,2,1,2,37.5,10
9286,57.9,2,2,2,2,1,1,1,2,1,2,58,6
1267,67.6,1,5,2,3,1,1,1,2,2,7,NA,4
12668,68.5,4,5,2,3,1,1,1,2,1,7,NA,3
3120,63.6,1,1,2,2,5,1,1,2,1,7,NA,9
19960,66.9,1,2,2,4,1,1,1,3,1,7,NA,6
14928,52.8,2,5,2,3,5,1,1,2,0,7,NA,6
15583,51.2,3,5,2,2,3,1,1,2,3,2,39,6
4575,51.3,0,1,2,1,5,1,1,2,2,2,35,7
2425,49.8,3,1,2,1,1,1,3,3,1,2,40,12
2190,60.3,2,5,2,3,3,1,1,2,1,2,40,NA
8379,31.1,1,1,2,2,5,1,1,2,3,2,32,7
22210,71.6,3,5,2,1,1,1,1,2,1,7,NA,3
5412,63.5,2,5,4,2,1,1,1,2,1,7,NA,3
10981,56.3,3,3,2,2,3,1,1,3,2,2,35,8
13575,22.8,0,2,2,1,5,1,1,2,1,2,37.5,6
17634,55.3,2,4,1,2,1,1,1,2,1,2,40,NA
18318,27.6,0,2,2,4,5,1,1,2,2,2,37.5,5
15169,73.7,4,5,2,4,4,1,1,2,1,7,NA,5
7402,80,5,2,1,2,4,1,1,2,1,7,NA,6
10513,33,2,1,2,1,1,1,1,2,1,2,45,12
5179,60.3,2,2,2,2,5,1,1,1,1,7,40,8
22039,29,0,3,2,2,5,1,1,2,0,7,NA,3
710,62.8,2,4,2,2,1,1,1,2,1,7,NA,9
20915,55,3,2,3,1,1,2,1,2,2,7,NA,1
16209,27.8,0,1,2,2,5,1,1,2,0,7,NA,6
12301,61.9,3,2,2,2,1,1,3,2,1,7,NA,2
14992,49.8,1,4,2,2,1,1,1,2,1,2,30,8
9370,41.4,4,1,2,1,3,1,1,2,2,2,35,10
21924,38.2,1,1,3,2,1,2,1,2,2,2,22,4
9577,80,0,1,2,2,5,1,1,2,0,7,NA,10
5920,66.6,1,4,2,1,4,1,1,8,1,2,NA,NA
14696,46,2,2,2,3,1,1,1,2,1,2,35,8
2194,28.9,0,4,2,2,5,1,1,2,0,2,40,6
14927,79.2,2,3,2,1,4,1,1,2,1,7,NA,5
2481,56.8,4,1,2,3,5,1,1,2,3,2,50,12
15674,47.1,0,4,2,4,5,1,1,2,0,7,NA,4
6979,80,2,5,2,2,1,1,1,3,2,7,NA,12
15233,80,2,9,2,2,1,1,1,3,1,7,NA,12
6749,39.9,3,5,2,4,5,1,1,2,0,7,NA,2
7642,26.3,0,1,2,1,5,1,1,2,0,2,40,9
17640,44.5,0,1,2,1,5,1,1,2,1,2,50,10
10431,62.4,2,1,2,2,3,1,1,2,1,7,NA,7
19575,35.6,0,2,2,1,5,1,1,2,0,2,40,8
21067,48.4,2,1,2,1,3,1,1,2,1,2,45,11
5073,69.3,2,1,2,1,1,1,1,2,1,2,4.5,7
3885,55.5,0,1,2,3,5,1,1,2,0,2,35,9
6312,65.4,2,3,2,1,1,1,1,2,2,1,6,9
15241,27.3,0,2,2,3,1,1,1,2,2,2,35,9
6913,77,0,5,2,4,1,1,1,2,1,7,NA,NA
2166,38.6,0,9,2,4,5,1,3,2,0,7,NA,4
14670,68.3,3,3,2,2,1,1,1,3,1,7,NA,5
18321,21.1,0,2,2,2,5,1,1,2,0,7,NA,1
5321,80,0,5,2,1,5,1,1,2,0,7,NA,NA
20476,69.2,3,1,2,3,4,1,1,3,2,7,NA,8
21752,31.8,0,1,2,2,5,2,1,2,0,7,NA,NA
8957,61.1,1,4,2,1,1,1,1,2,3,7,NA,NA
8829,39.4,2,3,2,2,1,1,1,2,1,2,NA,9
972,54.3,0,4,2,3,5,1,1,2,1,2,35,7
18616,43.5,0,2,2,1,5,1,1,2,2,2,40,10
8349,47,2,3,2,2,1,1,1,2,1,2,35,11
6192,48.9,4,3,2,2,3,1,2,2,2,2,30,6
8084,68.4,2,2,2,5,4,1,1,2,2,7,NA,5
6837,51.3,3,2,2,2,1,1,1,2,2,2,45,12
17264,18.9,0,3,2,2,5,1,1,2,0,2,20,3
5770,66.2,2,1,2,2,1,1,1,2,1,7,NA,10
14665,72.8,2,5,2,2,3,1,1,2,1,7,NA,4
2352,74.8,2,5,2,1,1,1,1,3,1,7,NA,6
7071,40.6,2,1,2,1,3,1,1,2,3,2,30,10
13518,73.3,2,4,2,4,1,1,1,3,1,7,NA,4
6570,52.6,0,2,2,3,5,1,2,2,1,2,35,9
20101,68.3,1,5,2,1,3,1,1,3,2,7,NA,7
16194,66.8,2,1,2,2,3,1,1,2,2,2,8,9
7347,31.2,0,2,2,1,9,1,1,2,1,2,35,7
17684,67.8,3,3,2,4,1,1,1,2,2,2,50,10
19026,56.9,0,2,2,1,5,1,1,2,0,2,37.5,7
4273,52.4,2,4,2,3,1,1,1,2,1,2,40,7
14816,48.3,0,2,2,1,5,1,1,2,2,2,40,6
17448,41.3,2,2,2,3,5,1,1,2,1,2,35,7
15038,56.3,2,5,2,4,1,1,1,2,1,7,NA,1
8909,30,1,1,2,3,5,1,1,2,1,2,35,10
9760,16.3,0,5,2,1,5,1,1,7,0,7,NA,1
19067,41.9,2,1,2,1,1,1,1,2,1,2,40,12
14002,65.7,3,3,2,1,1,1,1,2,1,2,40,8
18709,80,3,3,2,4,4,1,1,2,1,7,NA,NA
1896,32.7,1,1,2,1,5,1,1,2,1,2,60,12
15461,45.3,3,2,2,2,2,1,1,2,2,2,36.3,9
2498,25.6,0,5,2,1,5,1,1,2,0,2,40,4
4957,62.4,2,5,2,2,1,1,1,2,1,2,32.5,5
2208,42.9,3,2,2,1,1,1,1,2,1,2,50,6
1214,70.8,2,4,2,3,1,1,1,3,2,7,NA,NA
13169,51.2,3,4,2,2,3,1,1,2,4,2,35,9
14367,32.3,1,1,2,2,5,1,3,2,1,2,35,7
